Frequency_THz,R_air,R_water
1.865432716358179164e+02,2.177355839954375760e-02,7.124854238230436954e-01
1.865832916458228965e+02,2.278561488936337032e-02,7.142898649292632740e-01
1.866233116558279050e+02,2.383836254386551001e-02,7.160783649883912805e-01
1.866633316658329136e+02,2.493164029674910243e-02,7.178509590646890981e-01
1.867033516758379221e+02,2.606528121216222793e-02,7.196076838941977138e-01
1.867433716858429307e+02,2.723911252597233101e-02,7.213485778576855800e-01
1.867833916958479108e+02,2.845295568843786427e-02,7.230736809535692755e-01
1.868234117058529193e+02,2.970662640827104184e-02,7.247830347708169585e-01
1.868634317158579279e+02,3.099993469806261448e-02,7.264766824618272834e-01
1.869034517258629364e+02,3.233268492107022052e-02,7.281546687153136466e-01
1.869434717358679450e+02,3.370467583934289024e-02,7.298170397291824374e-01
1.869834917458729251e+02,3.511570066316771488e-02,7.314638431834201704e-01
1.870235117558779336e+02,3.656554710182668977e-02,7.330951282130002689e-01
1.870635317658829422e+02,3.805399741563231242e-02,7.347109453808010615e-01
1.871035517758879507e+02,3.958082846924482201e-02,7.363113466505640803e-01
1.871435717858929593e+02,4.114581178623355484e-02,7.378963853598812239e-01
1.871835917958979394e+02,4.274871360487564331e-02,7.394661161932254423e-01
1.872236118059029479e+02,4.438929493517140834e-02,7.410205951550350445e-01
1.872636318159079565e+02,4.606731161704535893e-02,7.425598795428428600e-01
1.873036518259129650e+02,4.778251437973290994e-02,7.440840279204767871e-01
1.873436718359179736e+02,4.953464890231706885e-02,7.455931000913251783e-01
1.873836918459229537e+02,5.132345587539777210e-02,7.470871570716741683e-01
1.874237118559279622e+02,5.314867106388321272e-02,7.485662610641319326e-01
1.874637318659329708e+02,5.501002537085852850e-02,7.500304754311283295e-01
1.875037518759379509e+02,5.690724490253795675e-02,7.514798646685155736e-01
1.875437718859429879e+02,5.884005103426659389e-02,7.529144943792684952e-01
1.875837918959479680e+02,6.080816047752768405e-02,7.543344312472732849e-01
1.876238119059529765e+02,6.281128534798918750e-02,7.557397430112490211e-01
1.876638319159579851e+02,6.484913323449525979e-02,7.571304984387609016e-01
1.877038519259629652e+02,6.692140726903783587e-02,7.585067673003661470e-01
1.877438719359679737e+02,6.902780619766024639e-02,7.598686203438861364e-01
1.877838919459729823e+02,7.116802445225900442e-02,7.612161292687975589e-01
1.878239119559779908e+02,7.334175222328753740e-02,7.625493667007712251e-01
1.878639319659829994e+02,7.554867553331323649e-02,7.638684061663435498e-01
1.879039519759879795e+02,7.778847631141516672e-02,7.651733220677356950e-01
1.879439719859929880e+02,8.006083246840089984e-02,7.664641896578241465e-01
1.879839919959979966e+02,8.236541797279783861e-02,7.677410850152587285e-01
1.880240120060030051e+02,8.470190292762302953e-02,7.690040850197470412e-01
1.880640320160080137e+02,8.706995364788305825e-02,7.702532673274981034e-01
1.881040520260129938e+02,8.946923273878881755e-02,7.714887103468325291e-01
1.881440720360180023e+02,9.189939917466249941e-02,7.727104932139693405e-01
1.881840920460230109e+02,9.436010837849295729e-02,7.739186957689787594e-01
1.882241120560280194e+02,9.685101230214010481e-02,7.751133985319239583e-01
1.882641320660330280e+02,9.937175950714316475e-02,7.762946826791803367e-01
1.883041520760380081e+02,1.019219952461101197e-01,7.774626300199429796e-01
1.883441720860430166e+02,1.045013615446739319e-01,7.786173229729278500e-01
1.883841920960480252e+02,1.071094972839615744e-01,7.797588445432591664e-01
1.884242121060530337e+02,1.097460382835842019e-01,7.808872782995615047e-01
1.884642321160580423e+02,1.124106173850965007e-01,7.820027083512498534e-01
1.885042521260630224e+02,1.151028645359061242e-01,7.831052193260212846e-01
1.885442721360680309e+02,1.178224068736172248e-01,7.841948963475592338e-01
1.885842921460730395e+02,1.205688688107511286e-01,7.852718250134390621e-01
1.886243121560780480e+02,1.233418721198578094e-01,7.863360913732525548e-01
1.886643321660830566e+02,1.261410360189592073e-01,7.873877819069464712e-01
1.887043521760880367e+02,1.289659772573115148e-01,7.884269835033760332e-01
1.887443721860930452e+02,1.318163102014651145e-01,7.894537834390846776e-01
1.887843921960980538e+02,1.346916469215678758e-01,7.904682693572988583e-01
1.888244122061030339e+02,1.375915972779228058e-01,7.914705292471528875e-01
1.888644322161080424e+02,1.405157690077541988e-01,7.924606514231435916e-01
1.889044522261130510e+02,1.434637678121376547e-01,7.934387245048053483e-01
1.889444722361180595e+02,1.464351974431061798e-01,7.944048373966264842e-01
1.889844922461230681e+02,1.494296597908745250e-01,7.953590792681921595e-01
1.890245122561280482e+02,1.524467549711648884e-01,7.963015395345652836e-01
1.890645322661330567e+02,1.554860814126198809e-01,7.972323078369059068e-01
1.891045522761380653e+02,1.585472359442414714e-01,7.981514740233226490e-01
1.891445722861430738e+02,1.616298138828751174e-01,7.990591281299712634e-01
1.891845922961480824e+02,1.647334091206782425e-01,7.999553603623903442e-01
1.892246123061530625e+02,1.678576142125590698e-01,8.008402610770805063e-01
1.892646323161580710e+02,1.710020204635706031e-01,8.017139207633299236e-01
1.893046523261630796e+02,1.741662180161994700e-01,8.025764300252783423e-01
1.893446723361680881e+02,1.773497959375709421e-01,8.034278795642351145e-01
1.893846923461730967e+02,1.805523423065066302e-01,8.042683601612383715e-01
1.894247123561780768e+02,1.837734443004257479e-01,8.050979626598643302e-01
1.894647323661830853e+02,1.870126882820726255e-01,8.059167779492866224e-01
1.895047523761880939e+02,1.902696598860110777e-01,8.067248969475802056e-01
1.895447723861931024e+02,1.935439441049089382e-01,8.075224105852792933e-01
1.895847923961981110e+02,1.968351253755510344e-01,8.083094097891848628e-01
1.896248124062030911e+02,2.001427876645694992e-01,8.090859854664210760e-01
1.896648324162080996e+02,2.034665145538772091e-01,8.098522284887461620e-01
1.897048524262131082e+02,2.068058893257469499e-01,8.106082296771096596e-01
1.897448724362181167e+02,2.101604950475569611e-01,8.113540797864655651e-01
1.897848924462231253e+02,2.135299146561472350e-01,8.120898694908356141e-01
1.898249124562281054e+02,2.169137310417723619e-01,8.128156893686229179e-01
1.898649324662331139e+02,2.203115271316401502e-01,8.135316298881801744e-01
1.899049524762381225e+02,2.237228859729794017e-01,8.142377813936250153e-01
1.899449724862431026e+02,2.271473908156574906e-01,8.149342340909092597e-01
1.899849924962481396e+02,2.305846251943066694e-01,8.156210780341416333e-01
1.900250125062531197e+02,2.340341730099009254e-01,8.162984031121512940e-01
1.900650325162581282e+02,2.374956186108543310e-01,8.169662990353160348e-01
1.901050525262631368e+02,2.409685468735029978e-01,8.176248553226257432e-01
1.901450725362681169e+02,2.444525432820424671e-01,8.182741612890039873e-01
1.901850925462731254e+02,2.479471940078645797e-01,8.189143060328757384e-01
1.902251125562781340e+02,2.514520859882508619e-01,8.195453784239794537e-01
1.902651325662831425e+02,2.549668070044508461e-01,8.201674670914310683e-01
1.903051525762881511e+02,2.584909457590885973e-01,8.207806604120301275e-01
1.903451725862931312e+02,2.620240919528892265e-01,8.213850464988131650e-01
1.903851925962981397e+02,2.655658363607201755e-01,8.219807131898512198e-01
1.904252126063031483e+02,2.691157709068900949e-01,8.225677480372878270e-01
1.904652326163081568e+02,2.726734887397378460e-01,8.231462382966228120e-01
1.905052526263131654e+02,2.762385843054557810e-01,8.237162709162346719e-01
1.905452726363181455e+02,2.798106534211426411e-01,8.242779325271428759e-01
1.905852926463231540e+02,2.833892933470800735e-01,8.248313094330106399e-01
1.906253126563281626e+02,2.869741028581805908e-01,8.253764876003810702e-01
1.906653326663331711e+02,2.905646823146385005e-01,8.259135526491525603e-01
1.907053526763381797e+02,2.941606337317320685e-01,8.264425898432878892e-01
1.907453726863431598e+02,2.977615608487714782e-01,8.269636840817542467e-01
1.907853926963481683e+02,3.013670691971933602e-01,8.274769198896989586e-01
1.908254127063531769e+02,3.049767661677451613e-01,8.279823814098500323e-01
1.908654327163581854e+02,3.085902610767982113e-01,8.284801523941487389e-01
1.909054527263631940e+02,3.122071652317381929e-01,8.289703161956079036e-01
1.909454727363681741e+02,3.158270919954272449e-01,8.294529557603946834e-01
1.909854927463731826e+02,3.194496568497448008e-01,8.299281536201380538e-01
1.910255127563781912e+02,3.230744774581484346e-01,8.303959918844560084e-01
1.910655327663831997e+02,3.267011737272982330e-01,8.308565522337036935e-01
1.911055527763882083e+02,3.303293678676937351e-01,8.313099159119401449e-01
1.911455727863931884e+02,3.339586844533226628e-01,8.317561637201090763e-01
1.911855927963981969e+02,3.375887504803254391e-01,8.321953760094371599e-01
1.912256128064032055e+02,3.412191954246246439e-01,8.326276326750402523e-01
1.912656328164081856e+02,3.448496512985590456e-01,8.330530131497434487e-01
1.913056528264132226e+02,3.484797527064917855e-01,8.334715963981091935e-01
1.913456728364182027e+02,3.521091368993403137e-01,8.338834609106674511e-01
1.913856928464232112e+02,3.557374438281256657e-01,8.342886846983579296e-01
1.914257128564282198e+02,3.593643161963995247e-01,8.346873452871662602e-01
1.914657328664331999e+02,3.629893995116473260e-01,8.350795197129652347e-01
1.915057528764382084e+02,3.666123421356166645e-01,8.354652845165531083e-01
1.915457728864432170e+02,3.702327953335439181e-01,8.358447157388858573e-01
1.915857928964482255e+02,3.738504133223214954e-01,8.362178889165052809e-01
1.916258129064532341e+02,3.774648533175581910e-01,8.365848790771568400e-01
1.916658329164582142e+02,3.810757755795445845e-01,8.369457607355975659e-01
1.917058529264632227e+02,3.846828434581243683e-01,8.373006078895913751e-01
1.917458729364682313e+02,3.882857234364340271e-01,8.376494940160864600e-01
1.917858929464732398e+02,3.918840851735534425e-01,8.379924920675783095e-01
1.918259129564782484e+02,3.954776015460257366e-01,8.383296744686510316e-01
1.918659329664832285e+02,3.990659486882564000e-01,8.386611131126964214e-01
1.919059529764882370e+02,4.026488060317995887e-01,8.389868793588101115e-01
1.919459729864932456e+02,4.062258563434921199e-01,8.393070440288579181e-01
1.919859929964982541e+02,4.097967857624799648e-01,8.396216774047160492e-01
1.920260130065032627e+02,4.133612838361021002e-01,8.399308492256779557e-01
1.920660330165082428e+02,4.169190435546382689e-01,8.402346286860274960e-01
1.921060530265132513e+02,4.204697613849331939e-01,8.405330844327774109e-01
1.921460730365182599e+02,4.240131373028603323e-01,8.408262845635663396e-01
1.921860930465232684e+02,4.275488748246717430e-01,8.411142966247163733e-01
1.922261130565282770e+02,4.310766810371992053e-01,8.413971876094485935e-01
1.922661330665332571e+02,4.345962666269170827e-01,8.416750239562493796e-01
1.923061530765382656e+02,4.381073459078818622e-01,8.419478715473921460e-01
1.923461730865432742e+02,4.416096368485110113e-01,8.422157957076058521e-01
1.923861930965482827e+02,4.451028610972522226e-01,8.424788612028910606e-01
1.924262131065532913e+02,4.485867440071085732e-01,8.427371322394821007e-01
1.924662331165582714e+02,4.520610146590327005e-01,8.429906724629486758e-01
1.925062531265632799e+02,4.555254058842070908e-01,8.432395449574408008e-01
1.925462731365682885e+02,4.589796542851735106e-01,8.434838122450672993e-01
1.925862931465732686e+02,4.624235002558648722e-01,8.437235362854119680e-01
1.926263131565782771e+02,4.658566880005181599e-01,8.439587784751816368e-01
1.926663331665832857e+02,4.692789655514524871e-01,8.441895996479836795e-01
1.927063531765882942e+02,4.726900847857622434e-01,8.444160600742327549e-01
1.927463731865933028e+02,4.760898014408932455e-01,8.446382194611812277e-01
1.927863931965982829e+02,4.794778751291202123e-01,8.448561369530742660e-01
1.928264132066032914e+02,4.828540693509411619e-01,8.450698711314252876e-01
1.928664332166083000e+02,4.862181515073604743e-01,8.452794800154080912e-01
1.929064532266133085e+02,4.895698929111138020e-01,8.454850210623680029e-01
1.929464732366183171e+02,4.929090687968040729e-01,8.456865511684436010e-01
1.929864932466232972e+02,4.962354583299701249e-01,8.458841266693017946e-01
1.930265132566283057e+02,4.995488446151036266e-01,8.460778033409814824e-01
1.930665332666333143e+02,5.028490147025885815e-01,8.462676364008430152e-01
1.931065532766383228e+02,5.061357595946169852e-01,8.464536805086229077e-01
1.931465732866433314e+02,5.094088742500534339e-01,8.466359897675908019e-01
1.931865932966483115e+02,5.126681575882696684e-01,8.468146177258050189e-01
1.932266133066533200e+02,5.159134124919668718e-01,8.469896173774679182e-01
1.932666333166583286e+02,5.191444458089622405e-01,8.471610411643736294e-01
1.933066533266633371e+02,5.223610683529936738e-01,8.473289409774515946e-01
1.933466733366683457e+02,5.255630949035181576e-01,8.474933681583990408e-01
1.933866933466733258e+02,5.287503442045232704e-01,8.476543735014033798e-01
1.934267133566783343e+02,5.319226389623752382e-01,8.478120072549504282e-01
1.934667333666833429e+02,5.350798058426780024e-01,8.479663191237171160e-01
1.935067533766883514e+02,5.382216754661994784e-01,8.481173582705459069e-01
1.935467733866933600e+02,5.413480824038416905e-01,8.482651733185008203e-01
1.935867933966983401e+02,5.444588651706763205e-01,8.484098123529982827e-01
1.936268134067033486e+02,5.475538662190682082e-01,8.485513229240180255e-01
1.936668334167083572e+02,5.506329319308650438e-01,8.486897520483828172e-01
1.937068534267133657e+02,5.536959126087084293e-01,8.488251462121146895e-01
1.937468734367183743e+02,5.567426624664437718e-01,8.489575513728566669e-01
1.937868934467233544e+02,5.597730396186552104e-01,8.490870129623646623e-01
1.938269134567283629e+02,5.627869060693437842e-01,8.492135758890643205e-01
1.938669334667333715e+02,5.657841276997326307e-01,8.493372845406703675e-01
1.939069534767383516e+02,5.687645742552493999e-01,8.494581827868694646e-01
1.939469734867433601e+02,5.717281193316821053e-01,8.495763139820611265e-01
1.939869934967483687e+02,5.746746403604983122e-01,8.496917209681568162e-01
1.940270135067533772e+02,5.776040185933843940e-01,8.498044460774355491e-01
1.940670335167583858e+02,5.805161390859840953e-01,8.499145311354524557e-01
1.941070535267633659e+02,5.834108906808588291e-01,8.500220174640005233e-01
1.941470735367683744e+02,5.862881659896981290e-01,8.501269458841214099e-01
1.941870935467733830e+02,5.891478613747558324e-01,8.502293567191656631e-01
1.942271135567783915e+02,5.919898769295730556e-01,8.503292897978986797e-01
1.942671335667834001e+02,5.948141164589662022e-01,8.504267844576532953e-01
1.943071535767883802e+02,5.976204874583068705e-01,8.505218795475225635e-01
1.943471735867933887e+02,6.004089010921149772e-01,8.506146134315972773e-01
1.943871935967983973e+02,6.031792721719524408e-01,8.507050239922405721e-01
1.944272136068034058e+02,6.059315191336669404e-01,8.507931486334017190e-01
1.944672336168084144e+02,6.086655640139735368e-01,8.508790242839665563e-01
1.945072536268133945e+02,6.113813324263969173e-01,8.509626874011413378e-01
1.945472736368184030e+02,6.140787535365979100e-01,8.510441739738712208e-01
1.945872936468234116e+02,6.167577600370697244e-01,8.511235195262893960e-01
1.946273136568284201e+02,6.194182881212573211e-01,8.512007591211960822e-01
1.946673336668334287e+02,6.220602774570843652e-01,8.512759273635667201e-01
1.947073536768384088e+02,6.246836711599133007e-01,8.513490584040855902e-01
1.947473736868434173e+02,6.272884157649610826e-01,8.514201859427071861e-01
1.947873936968484259e+02,6.298744611991569098e-01,8.514893432322385713e-01
1.948274137068534344e+02,6.324417607524950302e-01,8.515565630819470488e-01
1.948674337168584429e+02,6.349902710488685154e-01,8.516218778611865936e-01
1.949074537268634231e+02,6.375199520164074318e-01,8.516853195030456014e-01
1.949474737368684316e+02,6.400307668573450570e-01,8.517469195080120681e-01
1.949874937468734402e+02,6.425226820174005926e-01,8.518067089476555331e-01
1.950275137568784203e+02,6.449956671547267817e-01,8.518647184683254547e-01
1.950675337668834572e+02,6.474496951084205421e-01,8.519209782948632403e-01
1.951075537768884374e+02,6.498847418665862907e-01,8.519755182343273781e-01
1.951475737868934459e+02,6.523007865340344491e-01,8.520283676797301142e-01
1.951875937968984545e+02,6.546978112995415211e-01,8.520795556137852333e-01
1.952276138069034346e+02,6.570758014027598959e-01,8.521291106126651638e-01
1.952676338169084431e+02,6.594347451007571692e-01,8.521770608497647448e-01
1.953076538269134517e+02,6.617746336341936431e-01,8.522234340994745416e-01
1.953476738369184602e+02,6.640954611931770835e-01,8.522682577409567140e-01
1.953876938469234688e+02,6.663972248827898515e-01,8.523115587619289890e-01
1.954277138569284489e+02,6.686799246883063930e-01,8.523533637624496340e-01
1.954677338669334574e+02,6.709435634401260673e-01,8.523936989587056479e-01
1.955077538769384660e+02,6.731881467784107675e-01,8.524325901868037292e-01
1.955477738869434745e+02,6.754136831174711864e-01,8.524700629065593560e-01
1.955877938969484831e+02,6.776201836098953990e-01,8.525061422052873095e-01
1.956278139069534632e+02,6.798076621104378603e-01,8.525408528015894216e-01
1.956678339169584717e+02,6.819761351396932403e-01,8.525742190491404360e-01
1.957078539269634803e+02,6.841256218475432194e-01,8.526062649404705374e-01
1.957478739369684888e+02,6.862561439764220950e-01,8.526370141107419975e-01
1.957878939469734973e+02,6.883677258243912078e-01,8.526664898415234894e-01
1.958279139569784775e+02,6.904603942080429491e-01,8.526947150645546314e-01
1.958679339669834860e+02,6.925341784252549981e-01,8.527217123655068676e-01
1.959079539769884946e+02,6.945891102177851328e-01,8.527475039877339125e-01
1.959479739869935031e+02,6.966252237337522413e-01,8.527721118360156449e-01
1.959879939969985116e+02,6.986425554899884371e-01,8.527955574802904559e-01
1.960280140070034918e+02,7.006411443342885903e-01,8.528178621593794917e-01
1.960680340170085003e+02,7.026210314075731489e-01,8.528390467846984624e-01
1.961080540270135089e+02,7.045822601059557044e-01,8.528591319439579044e-01
1.961480740370185174e+02,7.065248760427589314e-01,8.528781379048524514e-01
1.961880940470235259e+02,7.084489270104654679e-01,8.528960846187343403e-01
1.962281140570285061e+02,7.103544629426270518e-01,8.529129917242761483e-01
1.962681340670335146e+02,7.122415358757472337e-01,8.529288785511173199e-01
1.963081540770385232e+02,7.141101999111317822e-01,8.529437641234950407e-01
1.963481740870435033e+02,7.159605111767430863e-01,8.529576671638622321e-01
1.963881940970485402e+02,7.177925277890578881e-01,8.529706060964857839e-01
1.964282141070535204e+02,7.196063098149207971e-01,8.529825990510309097e-01
1.964682341170585289e+02,7.214019192334563124e-01,8.529936638661258508e-01
1.965082541270635375e+02,7.231794198979843991e-01,8.530038180929105929e-01
1.965482741370685176e+02,7.249388774980036754e-01,8.530130789985657103e-01
1.965882941470735261e+02,7.266803595212318889e-01,8.530214635698225578e-01
1.966283141570785347e+02,7.284039352157029024e-01,8.530289885164550334e-01
1.966683341670835432e+02,7.301096755519561610e-01,8.530356702747493580e-01
1.967083541770885518e+02,7.317976531853094269e-01,8.530415250109562031e-01
1.967483741870935319e+02,7.334679424182307672e-01,8.530465686247192814e-01
1.967883941970985404e+02,7.351206191628254505e-01,8.530508167524848417e-01
1.968284142071035490e+02,7.367557609034310895e-01,8.530542847708885157e-01
1.968684342171085575e+02,7.383734466593513401e-01,8.530569878001199591e-01
1.969084542271135660e+02,7.399737569477237153e-01,8.530589407072659558e-01
1.969484742371185462e+02,7.415567737465319498e-01,8.530601581096299846e-01
1.969884942471235547e+02,7.431225804577826777e-01,8.530606543780298034e-01
1.970285142571285633e+02,7.446712618708324349e-01,8.530604436400694990e-01
1.970685342671335718e+02,7.462029041259023998e-01,8.530595397833906635e-01
1.971085542771385803e+02,7.477175946777669946e-01,8.530579564588971486e-01
1.971485742871435605e+02,7.492154222596334456e-01,8.530557070839570599e-01
1.971885942971485690e+02,7.506964768472248473e-01,8.530528048455793266e-01
1.972286143071535776e+02,7.521608496230577368e-01,8.530492627035654030e-01
1.972686343171585861e+02,7.536086329409455997e-01,8.530450933936374325e-01
1.973086543271635946e+02,7.550399202907159824e-01,8.530403094305385459e-01
1.973486743371685748e+02,7.564548062631578640e-01,8.530349231111102881e-01
1.973886943471735833e+02,7.578533865152087268e-01,8.530289465173424013e-01
1.974287143571785919e+02,7.592357577353747722e-01,8.530223915193978490e-01
1.974687343671836004e+02,7.606020176094100416e-01,8.530152697786111959e-01
1.975087543771886089e+02,7.619522647862462250e-01,8.530075927504613409e-01
1.975487743871935891e+02,7.632865988441857041e-01,8.529993716875171605e-01
1.975887943971985976e+02,7.646051202573669325e-01,8.529906176423571740e-01
1.976288144072036062e+02,7.659079303624949375e-01,8.529813414704627839e-01
1.976688344172085863e+02,7.671951313258615901e-01,8.529715538330834290e-01
1.977088544272135948e+02,7.684668261106507581e-01,8.529612652000767570e-01
1.977488744372186034e+02,7.697231184445272323e-01,8.529504858527209299e-01
1.977888944472236119e+02,7.709641127875315192e-01,8.529392258864989529e-01
1.978289144572286204e+02,7.721899143002717292e-01,8.529274952138578003e-01
1.978689344672336006e+02,7.734006288124226636e-01,8.529153035669388982e-01
1.979089544772386091e+02,7.745963627915406491e-01,8.529026605002819617e-01
1.979489744872436177e+02,7.757772233121855709e-01,8.528895753935015200e-01
1.979889944972486262e+02,7.769433180253725313e-01,8.528760574539356876e-01
1.980290145072536347e+02,7.780947551283433627e-01,8.528621157192687319e-01
1.980690345172586149e+02,7.792316433346673232e-01,8.528477590601244440e-01
1.981090545272636234e+02,7.803540918446782992e-01,8.528329961826344174e-01
1.981490745372686320e+02,7.814622103162398581e-01,8.528178356309766839e-01
1.981890945472736405e+02,7.825561088358590212e-01,8.528022857898888143e-01
1.982291145572786490e+02,7.836358978901376560e-01,8.527863548871522648e-01
1.982691345672836292e+02,7.847016883375718121e-01,8.527700509960511877e-01
1.983091545772886377e+02,7.857535913807025540e-01,8.527533820378014884e-01
1.983491745872936463e+02,7.867917185386121837e-01,8.527363557839550134e-01
1.983891945972986548e+02,7.878161816197830625e-01,8.527189798587752056e-01
1.984292146073036633e+02,7.888270926953083739e-01,8.527012617415860030e-01
1.984692346173086435e+02,7.898245640724641525e-01,8.526832087690936479e-01
1.985092546273136520e+02,7.908087082686455771e-01,8.526648281376812966e-01
1.985492746373186606e+02,7.917796379856595346e-01,8.526461269056770931e-01
1.985892946473236691e+02,7.927374660843914400e-01,8.526271119955952660e-01
1.986293146573286776e+02,7.936823055598333232e-01,8.526077901963499128e-01
1.986693346673336578e+02,7.946142695164833958e-01,8.525881681654432498e-01
1.987093546773386663e+02,7.955334711441163220e-01,8.525682524311257726e-01
1.987493746873436749e+02,7.964400236939210842e-01,8.525480493945315486e-01
1.987893946973486550e+02,7.973340404550145477e-01,8.525275653317859748e-01
1.988294147073536919e+02,7.982156347313308364e-01,8.525068063960878906e-01
1.988694347173586721e+02,7.990849198188747504e-01,8.524857786197653775e-01
1.989094547273636806e+02,7.999420089833655378e-01,8.524644879163054689e-01
1.989494747373686891e+02,8.007870154382409345e-01,8.524429400823586578e-01
1.989894947473736693e+02,8.016200523230454511e-01,8.524211407997160928e-01
1.990295147573786778e+02,8.024412326821945829e-01,8.523990956372631267e-01
1.990695347673836864e+02,8.032506694441094997e-01,8.523768100529068859e-01
1.991095547773886949e+02,8.040484754007333201e-01,8.523542893954766386e-01
1.991495747873937034e+02,8.048347631874208652e-01,8.523315389066022929e-01
1.991895947973986836e+02,8.056096452632028893e-01,8.523085637225650268e-01
1.992296148074036921e+02,8.063732338914301190e-01,8.522853688761251600e-01
1.992696348174087007e+02,8.071256411207835546e-01,8.522619592983233794e-01
1.993096548274137092e+02,8.078669787666672431e-01,8.522383398202598714e-01
1.993496748374187177e+02,8.085973583929688679e-01,8.522145151748464764e-01
1.993896948474236979e+02,8.093168912941942628e-01,8.521904899985370818e-01
1.994297148574287064e+02,8.100256884779747368e-01,8.521662688330322588e-01
1.994697348674337150e+02,8.107238606479394427e-01,8.521418561269610281e-01
1.995097548774387235e+02,8.114115181869627769e-01,8.521172562375390891e-01
1.995497748874437320e+02,8.120887711407748233e-01,8.520924734322026239e-01
1.995897948974487122e+02,8.127557292019400581e-01,8.520675118902203415e-01
1.996298149074537207e+02,8.134125016942009845e-01,8.520423757042808743e-01
1.996698349174587293e+02,8.140591975571809247e-01,8.520170688820583038e-01
1.997098549274637378e+02,8.146959253314531857e-01,8.519915953477552595e-01
1.997498749374687463e+02,8.153227931439652743e-01,8.519659589436221481e-01
1.997898949474737265e+02,8.159399086938224910e-01,8.519401634314557326e-01
1.998299149574787350e+02,8.165473792384281282e-01,8.519142124940741745e-01
1.998699349674837435e+02,8.171453115799722777e-01,8.518881097367715372e-01
1.999099549774887521e+02,8.177338120522762432e-01,8.518618586887490851e-01
1.999499749874937606e+02,8.183129865079843412e-01,8.518354628045269328e-01
1.999899949974987408e+02,8.188829403061002044e-01,8.518089254653323783e-01
2.000300150075037493e+02,8.194437782998712505e-01,8.517822499804684755e-01
2.000700350175087578e+02,8.199956048250087726e-01,8.517554395886618446e-01
2.001100550275137380e+02,8.205385236882515310e-01,8.517284974593886115e-01
2.001500750375187749e+02,8.210726381562651888e-01,8.517014266941808076e-01
2.001900950475237551e+02,8.215980509448702618e-01,8.516742303279128956e-01
2.002301150575287636e+02,8.221148642086089087e-01,8.516469113300666471e-01
2.002701350675337721e+02,8.226231795306321315e-01,8.516194726059780340e-01
2.003101550775387523e+02,8.231230979129146030e-01,8.515919169980629144e-01
2.003501750875437608e+02,8.236147197667942343e-01,8.515642472870245117e-01
2.003901950975487694e+02,8.240981449038241591e-01,8.515364661930406864e-01
2.004302151075537779e+02,8.245734725269464604e-01,8.515085763769331129e-01
2.004702351175587864e+02,8.250408012219759835e-01,8.514805804413168033e-01
2.005102551275637666e+02,8.255002289493929002e-01,8.514524809317317589e-01
2.005502751375687751e+02,8.259518530364435840e-01,8.514242803377554125e-01
2.005902951475737837e+02,8.263957701695412439e-01,8.513959810940978645e-01
2.006303151575787922e+02,8.268320763869692058e-01,8.513675855816786875e-01
2.006703351675838007e+02,8.272608670718785140e-01,8.513390961286854131e-01
2.007103551775887809e+02,8.276822369455785200e-01,8.513105150116158093e-01
2.007503751875937894e+02,8.280962800611183505e-01,8.512818444563013953e-01
2.007903951975987979e+02,8.285030897971499275e-01,8.512530866389146356e-01
2.008304152076038065e+02,8.289027588520786471e-01,8.512242436869597029e-01
2.008704352176088150e+02,8.292953792384886169e-01,8.511953176802447008e-01
2.009104552276137952e+02,8.296810422778450045e-01,8.511663106518397859e-01
2.009504752376188037e+02,8.300598385954678360e-01,8.511372245890168609e-01
2.009904952476238122e+02,8.304318581157714707e-01,8.511080614341743900e-01
2.010305152576288208e+02,8.307971900577714175e-01,8.510788230857465608e-01
2.010705352676338293e+02,8.311559229308492780e-01,8.510495113990949045e-01
2.011105552776388095e+02,8.315081445307754837e-01,8.510201281873874812e-01
2.011505752876438180e+02,8.318539419359851639e-01,8.509906752224594140e-01
2.011905952976488265e+02,8.321934015041019261e-01,8.509611542356612102e-01
2.012306153076538351e+02,8.325266088687091059e-01,8.509315669186900966e-01
2.012706353176588436e+02,8.328536489363613793e-01,8.509019149244081426e-01
2.013106553276638238e+02,8.331746058838350733e-01,8.508721998676451737e-01
2.013506753376688323e+02,8.334895631556124007e-01,8.508424233259869185e-01
2.013906953476738408e+02,8.337986034615959552e-01,8.508125868405510550e-01
2.014307153576788210e+02,8.341018087750494692e-01,8.507826919167463808e-01
2.014707353676838579e+02,8.343992603307636147e-01,8.507527400250211036e-01
2.015107553776888381e+02,8.346910386234356327e-01,8.507227326015956992e-01
2.015507753876938466e+02,8.349772234062708964e-01,8.506926710491833354e-01
2.015907953976988551e+02,8.352578936897901984e-01,8.506625567376973063e-01
2.016308154077038353e+02,8.355331277408467594e-01,8.506323910049445880e-01
2.016708354177088438e+02,8.358030030818484057e-01,8.506021751573078493e-01
2.017108554277138524e+02,8.360675964901757018e-01,8.505719104704135836e-01
2.017508754377188609e+02,8.363269839978008102e-01,8.505415981897893607e-01
2.017908954477238694e+02,8.365812408910946463e-01,8.505112395315073126e-01
2.018309154577288496e+02,8.368304417108254345e-01,8.504808356828168492e-01
2.018709354677338581e+02,8.370746602523410074e-01,8.504503878027648289e-01
2.019109554777388666e+02,8.373139695659308490e-01,8.504198970228039611e-01
2.019509754877438752e+02,8.375484419573679951e-01,8.503893644473906610e-01
2.019909954977488837e+02,8.377781489886217958e-01,8.503587911545701372e-01
2.020310155077538639e+02,8.380031614787427641e-01,8.503281781965520425e-01
